archive	group_index	record_ordinal	lookup_action_id	stored_action_id	name_bytes_hex	name_text_best_effort	index_record_offset_hex	block_offset_hex	block_size_bytes	variant_slots	nonempty_variants	reserved_0_hex	reserved_1_hex	reserved_2_hex
all_magic.act	2	63	6063	6063	BBB2A7552D2DB855C5DBC4F1A8AD000000000000	輔助--萬蠱纏身	00000AC4	0003F9AA	494	1	1	00000000	00000000	00000000
all_magic.act	2	64	6064	6064	BBB2A7552D2DAAA5AAA2B1DBAC79000000000000	輔助--炙炎旋流	00000AF0	0002CEEE	1338	3	3	00000000	00000000	00000000
all_magic.act	2	65	6065	0	0000000000000000000000000000000000000000		00000B1C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	66	6066	6066	BBB2A7552D2DADBCC073A9C0AA6B000000000000	輔助--乘龍念法	00000B48	000231F8	370	1	1	00000000	00000000	00000000
all_magic.act	2	67	6067	6067	BBB2A7552D2DB448B3B7AEF0B86E000000000000	輔助--寒雪氣罩	00000B74	0003344A	386	1	1	00000000	00000000	00000000
all_magic.act	2	68	6068	6068	BBB2A7552D2DA4F5B2B4AAF7B7FA000000000000	輔助--火眼金睛	00000BA0	00036656	562	1	1	00000000	00000000	00000000
all_magic.act	2	69	6069	6069	BBB2A7552D2DA454C2C3B262A8ADA94700000000	輔助--三藏淨身咒	00000BCC	0002DE9E	578	1	1	00000000	00000000	00000000
all_magic.act	2	70	6070	6070	BBB2A7552D2DA6F2A5FABDC4AE64000000000000	輔助--佛光衝宵	00000BF8	0002B834	298	1	1	00000000	00000000	00000000
all_magic.act	2	71	6071	6071	BBB2A7552D2DA7AFC55DB7C0B944000000000000	輔助--妖魔滅道	00000C24	000363D8	638	1	1	00000000	00000000	00000000
all_magic.act	2	72	6072	6072	BBB2A7552D2DAFABA44AC646B4DF000000000000	輔助--神入靈殼	00000C50	00036888	486	1	1	00000000	00000000	00000000
all_magic.act	2	73	6073	6073	BBB2A7552D2DADC9AAABA54EA7CE000000000000	輔助--借物代形	00000C7C	00036136	674	1	1	00000000	00000000	00000000
all_magic.act	2	74	6074	6074	A65EB45F2D2DAEF0C1D9A9470000000000000000	回復--氣還咒	00000CA8	00028EAA	282	1	1	00000000	00000000	00000000
all_magic.act	2	75	6075	6075	A65EB45F2D2DA658BAEBAA6B0000000000000000	回復--合精法	00000CD4	0002E0E0	280	1	1	00000000	00000000	00000000
all_magic.act	2	76	6076	6076	A65EB45F2D2DAFABAEA6BC73BF41000000000000	回復--神恩廣澤	00000D00	000335CC	494	1	1	00000000	00000000	00000000
all_magic.act	2	77	6077	6077	A65EB45F2D2DB3EABBEEA9470000000000000000	回復--喚魂咒	00000D2C	0002E1F8	486	1	1	00000000	00000000	00000000
all_magic.act	2	78	6078	6078	A65EB45F2D2DC2CFAEE7B34E0000000000000000	回復--蟠桃術	00000D58	000337BA	630	1	1	00000000	00000000	00000000
all_magic.act	2	79	6079	6079	A65EB45F2D2DB5CEB5ACACA1AFDF000000000000	回復--舒筋活脈	00000D84	0002E3DE	558	1	1	00000000	00000000	00000000
all_magic.act	2	80	6080	6080	A65EB45F2D2DC646AEA700000000000000000000	回復--靈息	00000DB0	0002FBD0	894	2	2	00000000	00000000	00000000
all_magic.act	2	81	6081	6081	A65EB45F2D2DB6B6AFDFA4DFAA6B000000000000	回復--順脈心法	00000DDC	0003EE74	614	1	1	00000000	00000000	00000000
all_magic.act	2	82	6082	6082	A65EB45F2D2DADB7ACE2A5CCC04DB34E00000000	回復--風砂甘霖術	00000E08	00036A6E	458	1	1	00000000	00000000	00000000
all_magic.act	2	83	6083	6083	A65EB45F2D2DA44BA4E8C26BA4B8000000000000	回復--八方歸元	00000E34	0003F58A	454	1	1	00000000	00000000	00000000
all_magic.act	2	84	6084	6084	A65EB45F2D2DA550C646AEA70000000000000000	回復--仙靈息	00000E60	000343A4	466	1	1	00000000	00000000	00000000
all_magic.act	2	85	6085	6085	A65EB45F2D2DB066C2E0A4A6A6E6B34E00000000	回復--逆轉丹行術	00000E8C	0003EB76	766	1	1	00000000	00000000	00000000
all_magic.act	2	86	6086	6086	A65EB45F2D2DAF44A4F5ADABA5CDA94700000000	回復--浴火重生咒	00000EB8	0003FDDE	734	1	1	00000000	00000000	00000000
all_magic.act	2	87	6087	6087	A65EB45F2D2DB944BBF6C1F8A5FA000000000000	回復--道儀霞光	00000EE4	0003B042	342	1	1	00000000	00000000	00000000
all_magic.act	2	88	6088	6088	A65EB45F2D2DA44BAAF9A977AC50B34E00000000	回復--八門定星術	00000F10	000407FA	682	1	1	00000000	00000000	00000000
all_magic.act	2	89	6089	6089	A65EB45F2D2DB4DDC0EBA4DEA4EB000000000000	回復--殘燭引月	00000F3C	0003D68E	454	1	1	00000000	00000000	00000000
all_magic.act	2	90	6090	6090	AA76C0F82D2DB24DADB7A9470000000000000000	治療--清風咒	00000F68	00038876	514	1	1	00000000	00000000	00000000
all_magic.act	2	91	6091	6091	AA76C0F82D2DBCB7B6B3A8A3A4E9000000000000	治療--撥雲見日	00000F94	00038666	528	2	2	00000000	00000000	00000000
all_magic.act	2	92	6092	6092	AA76C0F82D2DBB6BA9A5C1D9A8AD000000000000	治療--蝕岩還身	00000FC0	00038C54	462	1	1	00000000	00000000	00000000
all_magic.act	2	93	6093	6093	AA76C0F82D2DB2BDAC68C26BC646000000000000	治療--祭柳歸靈	00000FEC	00038A78	476	1	1	00000000	00000000	00000000
all_magic.act	2	94	6094	6094	AA76C0F82D2DC2F7BBF8A8AAAAF7000000000000	治療--離僵赤金	00001018	00038F88	464	1	1	00000000	00000000	00000000
all_magic.act	2	95	6095	6095	AA76C0F82D2DA4C6AC5CC2E0BA61000000000000	治療--化枯轉榮	00001044	00038E22	358	1	1	00000000	00000000	00000000
all_magic.act	2	96	6096	6096	AA76C0F82D2DC4CBB344B1F3C5EC000000000000	治療--騰蛇棄鱗	00001070	00039158	578	1	1	00000000	00000000	00000000
all_magic.act	2	97	6097	0	0000000000000000000000000000000000000000		0000109C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	98	6098	0	0000000000000000000000000000000000000000		000010C8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	99	6099	0	0000000000000000000000000000000000000000		000010F4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	100	6100	0	0000000000000000000000000000000000000000		00001120	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	101	6101	0	0000000000000000000000000000000000000000		0000114C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	102	6102	0	0000000000000000000000000000000000000000		00001178	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	103	6103	0	0000000000000000000000000000000000000000		000011A4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	104	6104	0	0000000000000000000000000000000000000000		000011D0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	105	6105	0	0000000000000000000000000000000000000000		000011FC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	106	6106	0	0000000000000000000000000000000000000000		00001228	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	107	6107	0	0000000000000000000000000000000000000000		00001254	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	108	6108	0	0000000000000000000000000000000000000000		00001280	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	109	6109	0	0000000000000000000000000000000000000000		000012AC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	110	6110	0	0000000000000000000000000000000000000000		000012D8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	111	6111	0	0000000000000000000000000000000000000000		00001304	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	112	6112	0	0000000000000000000000000000000000000000		00001330	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	113	6113	0	0000000000000000000000000000000000000000		0000135C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	114	6114	0	0000000000000000000000000000000000000000		00001388	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	115	6115	0	0000000000000000000000000000000000000000		000013B4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	116	6116	0	0000000000000000000000000000000000000000		000013E0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	117	6117	0	0000000000000000000000000000000000000000		0000140C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	118	6118	0	0000000000000000000000000000000000000000		00001438	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	119	6119	0	0000000000000000000000000000000000000000		00001464	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	120	6120	0	0000000000000000000000000000000000000000		00001490	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	121	6121	0	0000000000000000000000000000000000000000		000014BC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	122	6122	0	0000000000000000000000000000000000000000		000014E8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	123	6123	0	0000000000000000000000000000000000000000		00001514	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	124	6124	0	0000000000000000000000000000000000000000		00001540	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	125	6125	0	0000000000000000000000000000000000000000		0000156C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	126	6126	0	0000000000000000000000000000000000000000		00001598	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	127	6127	0	0000000000000000000000000000000000000000		000015C4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	128	6128	0	0000000000000000000000000000000000000000		000015F0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	129	6129	0	0000000000000000000000000000000000000000		0000161C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	130	6130	0	0000000000000000000000000000000000000000		00001648	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	131	6131	0	0000000000000000000000000000000000000000		00001674	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	132	6132	0	0000000000000000000000000000000000000000		000016A0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	133	6133	0	0000000000000000000000000000000000000000		000016CC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	134	6134	6134	B5B4A9DB2D2D3031AF65C64EA443B2AABC430000	絕招--01疾鷹七痕劍	000016F8	00021006	266	1	1	00000000	00000000	00000000
all_magic.act	2	135	6135	6135	B5B4A9DB2D2D3031B5EABC76B1D9000000000000	絕招--01虛影斬	00001724	0002EA48	146	1	1	00000000	00000000	00000000
all_magic.act	2	136	6136	6136	B5B4A9DB2D2D3031B173BC43B34E000000000000	絕招--01御劍術	00001750	0002F76E	284	3	3	00000000	00000000	00000000
all_magic.act	2	137	6137	6137	B5B4A9DB2D2D3031B5EBC073C2BDA8AD00000000	絕招--01蛟龍翻身	0000177C	000371B4	262	1	1	00000000	00000000	00000000
all_magic.act	2	138	6138	6138	B5B4A9DB2D2D3031C551A4FDB159A473AB6C0000	絕招--01霸王崩山勁	000017A8	00036E1E	138	1	1	00000000	00000000	00000000
all_magic.act	2	139	6139	6139	B5B4A9DB2D2D3031A4D1AF54B453B07B00000000	絕招--01天狼巽閃	000017D4	00038346	106	1	1	00000000	00000000	00000000
all_magic.act	2	140	6140	6140	B5B4A9DB2D2D3032C646A47DB344BD6200000000	絕招--02靈弓蛇箭	00001800	00021D74	294	1	1	00000000	00000000	00000000
all_magic.act	2	141	6141	6141	B5B4A9DB2D2D3032B448A473A4DEA4EB00000000	絕招--02寒山引月	0000182C	0002C2FE	374	1	1	00000000	00000000	00000000
all_magic.act	2	142	6142	6142	B5B4A9DB2D2D3032A454ACC9A7AFC64631000000	絕招--02三界妖靈1	00001858	000370BC	156	1	1	00000000	00000000	00000000
all_magic.act	2	143	6143	6143	B5B4A9DB2D2D3032C646BD62A4DBBB5231000000	絕招--02靈箭幻舞1	00001884	00038132	206	1	1	00000000	00000000	00000000
all_magic.act	2	144	6144	6144	B5B4A9DB2D2D3032B54CA7DAB7C0B9D200000000	絕招--02無我滅境	000018B0	000383B0	58	1	1	00000000	00000000	00000000
all_magic.act	2	145	6145	6145	B5B4A9DB2D2D3033A6E5A462C4C6B97300000000	絕招--03血刃飄零	000018DC	0002C0F8	106	1	1	00000000	00000000	00000000
all_magic.act	2	146	6146	6146	B5B4A9DB2D2D3033A4F4A4EBAC79C2E000000000	絕招--03水月流轉	00001908	00033096	118	1	1	00000000	00000000	00000000
all_magic.act	2	147	6147	6147	B5B4A9DB2D2D3033ADB7A742A8A3A4E931000000	絕招--03風伯見日1	00001934	00037A36	498	1	1	00000000	00000000	00000000
all_magic.act	2	148	6148	6148	B5B4A9DB2D2D3033A4B8B7A5A57CA4E832000000	絕招--03元極四方2	00001960	00037348	226	1	1	00000000	00000000	00000000
all_magic.act	2	149	6149	6149	B5B4A9DB2D2D3034BBC8B54BACEFA4DFBA6A0000	絕招--04銀焰穿心槍	0000198C	0002B95E	134	1	1	00000000	00000000	00000000
all_magic.act	2	150	6150	6150	B5B4A9DB2D2D3034A4D1ADB0A5F1A464AD780000	絕招--04天降伏千軍	000019B8	0003742A	246	1	1	00000000	00000000	00000000
all_magic.act	2	151	6151	6151	B5B4A9DB2D2D3034AB42AE76BFB3AEF631000000	絕招--04雨師興浪1	000019E4	00037D06	562	1	1	00000000	00000000	00000000
all_magic.act	2	152	6152	0	0000000000000000000000000000000000000000		00001A10	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	153	6153	0	0000000000000000000000000000000000000000		00001A3C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	154	6154	0	0000000000000000000000000000000000000000		00001A68	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	155	6155	0	0000000000000000000000000000000000000000		00001A94	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	156	6156	0	0000000000000000000000000000000000000000		00001AC0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	157	6157	0	0000000000000000000000000000000000000000		00001AEC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	158	6158	0	0000000000000000000000000000000000000000		00001B18	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	159	6159	0	0000000000000000000000000000000000000000		00001B44	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	160	6160	0	0000000000000000000000000000000000000000		00001B70	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	161	6161	0	0000000000000000000000000000000000000000		00001B9C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	162	6162	0	0000000000000000000000000000000000000000		00001BC8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	163	6163	0	0000000000000000000000000000000000000000		00001BF4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	164	6164	0	0000000000000000000000000000000000000000		00001C20	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	165	6165	0	0000000000000000000000000000000000000000		00001C4C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	166	6166	0	0000000000000000000000000000000000000000		00001C78	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	167	6167	0	0000000000000000000000000000000000000000		00001CA4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	168	6168	0	0000000000000000000000000000000000000000		00001CD0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	169	6169	0	0000000000000000000000000000000000000000		00001CFC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	170	6170	0	0000000000000000000000000000000000000000		00001D28	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	171	6171	0	0000000000000000000000000000000000000000		00001D54	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	172	6172	0	0000000000000000000000000000000000000000		00001D80	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	173	6173	0	0000000000000000000000000000000000000000		00001DAC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	174	6174	0	0000000000000000000000000000000000000000		00001DD8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	175	6175	0	0000000000000000000000000000000000000000		00001E04	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	176	6176	0	0000000000000000000000000000000000000000		00001E30	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	177	6177	0	0000000000000000000000000000000000000000		00001E5C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	178	6178	0	0000000000000000000000000000000000000000		00001E88	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	179	6179	0	0000000000000000000000000000000000000000		00001EB4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	180	6180	0	0000000000000000000000000000000000000000		00001EE0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	181	6181	0	0000000000000000000000000000000000000000		00001F0C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	182	6182	0	0000000000000000000000000000000000000000		00001F38	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	183	6183	0	0000000000000000000000000000000000000000		00001F64	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	184	6184	0	0000000000000000000000000000000000000000		00001F90	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	185	6185	0	0000000000000000000000000000000000000000		00001FBC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	186	6186	0	0000000000000000000000000000000000000000		00001FE8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	187	6187	0	0000000000000000000000000000000000000000		00002014	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	188	6188	0	0000000000000000000000000000000000000000		00002040	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	189	6189	0	0000000000000000000000000000000000000000		0000206C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	190	6190	0	0000000000000000000000000000000000000000		00002098	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	191	6191	0	0000000000000000000000000000000000000000		000020C4	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	192	6192	0	0000000000000000000000000000000000000000		000020F0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	193	6193	0	0000000000000000000000000000000000000000		0000211C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	194	6194	0	0000000000000000000000000000000000000000		00002148	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	195	6195	0	0000000000000000000000000000000000000000		00002174	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	196	6196	0	0000000000000000000000000000000000000000		000021A0	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	197	6197	0	0000000000000000000000000000000000000000		000021CC	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	198	6198	0	0000000000000000000000000000000000000000		000021F8	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	199	6199	0	0000000000000000000000000000000000000000		00002224	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	200	6200	0	0000000000000000000000000000000000000000		00002250	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	201	6201	0	0000000000000000000000000000000000000000		0000227C	00000000	0	0	0	00000000	00000000	00000000
all_magic.act	2	202	6202	0	0000000000000000000000000000000000000000		000022A8	00000000	0	0	0	00000000	00000000	00000000
